-0.005000 1.000000
0.005000 1.000000
0.005000 0.999975
0.015000 0.999950
0.025000 0.999888
0.035000 0.999790
0.045000 0.999659
0.055000 0.999494
0.065000 0.999296
0.075000 0.999064
0.085000 0.998799
0.095000 0.998501
0.105000 0.998169
0.115000 0.997804
0.125000 0.997407
0.135000 0.996976
0.145000 0.996513
0.155000 0.996017
0.165000 0.995488
0.175000 0.994927
0.185000 0.994333
0.195000 0.993707
0.205000 0.993049
0.215000 0.992358
0.225000 0.991636
0.235000 0.990881
0.245000 0.990095
0.255000 0.989278
0.265000 0.988429
0.275000 0.987548
0.285000 0.986637
0.295000 0.985694
0.305000 0.984721
0.315000 0.983717
0.325000 0.982683
0.335000 0.981618
0.345000 0.980523
0.355000 0.979398
0.365000 0.978244
0.375000 0.977060
0.385000 0.975846
0.395000 0.974604
0.405000 0.973332
0.415000 0.972032
0.425000 0.970703
0.435000 0.969347
0.445000 0.967962
0.455000 0.966549
0.465000 0.965108
0.475000 0.963641
0.485000 0.962146
0.495000 0.960624
0.505000 0.959076
0.515000 0.957501
0.525000 0.955900
0.535000 0.954274
0.545000 0.952621
0.555000 0.950944
0.565000 0.949241
0.575000 0.947513
0.585000 0.945761
0.595000 0.943985
0.605000 0.942185
0.615000 0.940360
0.625000 0.938513
0.635000 0.936642
0.645000 0.934749
0.655000 0.932832
0.665000 0.930894
0.675000 0.928933
0.685000 0.926951
0.695000 0.924947
0.705000 0.922922
0.715000 0.920876
0.725000 0.918810
0.735000 0.916723
0.745000 0.914617
0.755000 0.912490
0.765000 0.910345
0.775000 0.908180
0.785000 0.905996
0.795000 0.903794
0.805000 0.901574
0.815000 0.899335
0.825000 0.897080
0.835000 0.894807
0.845000 0.892516
0.855000 0.890210
0.865000 0.887886
0.875000 0.885547
0.885000 0.883192
0.895000 0.880822
0.905000 0.878436
0.915000 0.876035
0.925000 0.873620
0.935000 0.871190
0.945000 0.868747
0.955000 0.866289
0.965000 0.863819
0.975000 0.861335
0.985000 0.858838
0.995000 0.856329
1.005000 0.853808
1.015000 0.851275
1.025000 0.848730
1.035000 0.846173
1.045000 0.843606
1.055000 0.841028
1.065000 0.838439
1.075000 0.835840
1.085000 0.833231
1.095000 0.830612
1.105000 0.827984
1.115000 0.825347
1.125000 0.822701
1.135000 0.820047
1.145000 0.817384
1.155000 0.814713
1.165000 0.812035
1.175000 0.809349
1.185000 0.806655
1.195000 0.803955
1.205000 0.801248
1.215000 0.798534
1.225000 0.795815
1.235000 0.793089
1.245000 0.790358
1.255000 0.787621
1.265000 0.784879
1.275000 0.782132
1.285000 0.779381
1.295000 0.776624
1.305000 0.773864
1.315000 0.771100
1.325000 0.768332
1.335000 0.765560
1.345000 0.762785
1.355000 0.760007
1.365000 0.757226
1.375000 0.754442
1.385000 0.751656
1.395000 0.748868
1.405000 0.746077
1.415000 0.743285
1.425000 0.740492
1.435000 0.737697
1.445000 0.734900
1.455000 0.732103
1.465000 0.729305
1.475000 0.726506
1.485000 0.723707
1.495000 0.720908
1.505000 0.718109
1.515000 0.715310
1.525000 0.712511
1.535000 0.709713
1.545000 0.706916
1.555000 0.704119
1.565000 0.701323
1.575000 0.698529
1.585000 0.695736
1.595000 0.692945
1.605000 0.690155
1.615000 0.687367
1.625000 0.684582
1.635000 0.681798
1.645000 0.679017
1.655000 0.676238
1.665000 0.673462
1.675000 0.670689
1.685000 0.667918
1.695000 0.665151
1.705000 0.662387
1.715000 0.659626
1.725000 0.656869
1.735000 0.654115
1.745000 0.651365
1.755000 0.648619
1.765000 0.645877
1.775000 0.643139
1.785000 0.640405
1.795000 0.637676
1.805000 0.634951
1.815000 0.632231
1.825000 0.629515
1.835000 0.626804
1.845000 0.624098
1.855000 0.621397
1.865000 0.618701
1.875000 0.616010
1.885000 0.613325
1.895000 0.610645
1.905000 0.607970
1.915000 0.605301
1.925000 0.602638
1.935000 0.599980
1.945000 0.597329
1.955000 0.594683
1.965000 0.592043
1.975000 0.589409
1.985000 0.586782
1.995000 0.584160
2.005000 0.581545
2.015000 0.578937
2.025000 0.576335
2.035000 0.573739
2.045000 0.571150
2.055000 0.568568
2.065000 0.565992
2.075000 0.563423
2.085000 0.560861
2.095000 0.558306
2.105000 0.555758
2.115000 0.553217
2.125000 0.550682
2.135000 0.548155
2.145000 0.545636
2.155000 0.543123
2.165000 0.540618
2.175000 0.538120
2.185000 0.535629
2.195000 0.533146
2.205000 0.530670
2.215000 0.528202
2.225000 0.525741
2.235000 0.523287
2.245000 0.520842
2.255000 0.518404
2.265000 0.515973
2.275000 0.513550
2.285000 0.511135
2.295000 0.508728
2.305000 0.506329
2.315000 0.503937
2.325000 0.501553
2.335000 0.499177
2.345000 0.496809
2.355000 0.494449
2.365000 0.492097
2.375000 0.489752
2.385000 0.487416
2.395000 0.485088
2.405000 0.482767
2.415000 0.480455
2.425000 0.478150
2.435000 0.475854
2.445000 0.473566
2.455000 0.471286
2.465000 0.469013
2.475000 0.466749
2.485000 0.464493
2.495000 0.462246
2.505000 0.460006
2.515000 0.457774
2.525000 0.455551
2.535000 0.453335
2.545000 0.451128
2.555000 0.448929
2.565000 0.446738
2.575000 0.444555
2.585000 0.442380
2.595000 0.440214
2.605000 0.438055
2.615000 0.435905
2.625000 0.433763
2.635000 0.431629
2.645000 0.429503
2.655000 0.427385
2.665000 0.425275
2.675000 0.423174
2.685000 0.421080
2.695000 0.418995
2.705000 0.416918
2.715000 0.414849
2.725000 0.412787
2.735000 0.410734
2.745000 0.408689
2.755000 0.406652
2.765000 0.404624
