0.000000 62870667200.151077
0.001445 62870667200.151077
0.002890 62864380369.192123
0.004335 62858094481.187096
0.005780 62842382883.976517
0.007225 62817951878.603447
0.008671 62784987999.765022
0.010116 62743577045.877327
0.011561 62693773897.446754
0.013006 62635622447.956505
0.014451 62569163061.221199
0.015896 62494435868.927528
0.017341 62411482402.309929
0.018786 62320346464.797867
0.020231 62221074623.474617
0.021676 62113716493.746155
0.023121 61998324904.440407
0.024566 61874955989.881012
0.026012 61743669235.145332
0.027457 61604527489.955307
0.028902 61457596960.673912
0.030347 61302947186.422043
0.031792 61140651003.258080
0.033237 60970784499.081177
0.034682 60793426961.104576
0.036127 60608660817.216248
0.037572 60416571572.191193
0.039017 60217247739.482018
0.040462 60010780769.149429
0.041908 59797264972.379547
0.043353 59576797442.953247
0.044798 59349477975.974281
0.046243 59115408984.120117
0.047688 58874695411.648407
0.049133 58627444646.368240
0.050578 58373766429.768318
0.052023 58113772765.480637
0.053468 57847577826.248123
0.054913 57575297859.556511
0.056358 57297051092.084312
0.057803 57012957633.119896
0.059249 56723139377.090065
0.060694 56427719905.340439
0.062139 56126824387.305809
0.063584 55820579481.204155
0.065029 55509113234.386742
0.066474 55192554983.472900
0.067919 54871035254.396019
0.069364 54544685662.484909
0.070809 54213638812.701530
0.072254 53878028200.153961
0.073699 53537988111.000610
0.075145 53193653523.858711
0.076590 52845160011.827675
0.078035 52492643645.234573
0.079480 52136240895.206161
0.080925 51776088538.168884
0.082370 51412323561.374832
0.083815 51045083069.548325
0.085260 50674504192.744576
0.086705 50300723995.508705
0.088150 49923879387.418938
0.089595 49544107035.095322
0.091040 49161543275.750946
0.092486 48776324032.359154
0.093931 48388584730.506500
0.095376 47998460216.997490
0.096821 47606084680.273186
0.098266 47211591572.701935
0.099711 46815113534.796875
0.101156 46416782321.410728
0.102601 46016728729.954620
0.104046 45615082530.683983
0.105491 45211972399.090591
0.106936 44807525850.435913
0.108382 44401869176.457603
0.109827 43995127384.276657
0.111272 43587424137.529434
0.112717 43178881699.745018
0.114162 42769620879.984810
0.115607 42359760980.757622
0.117052 41949419748.220215
0.118497 41538713324.669716
0.119942 41127756203.331139
0.121387 40716661185.439911
0.122832 40305539339.616211
0.124277 39894499963.524864
0.125723 39483650547.811478
0.127168 39073096742.302788
0.128613 38662942324.456253
0.130058 38253289170.041344
0.131503 37844237226.032448
0.132948 37435884485.690636
0.134393 37028326965.809425
0.135838 36621658686.097328
0.137283 36215971650.667648
0.138728 35811355831.604347
0.140173 35407899154.570435
0.141618 35005687486.423805
0.143064 34604804624.803726
0.144509 34205332289.649460
0.145954 33807350116.611065
0.147399 33410935652.311081
0.148844 33016164351.414577
0.150289 32623109575.463688
0.151734 32231842593.432007
0.153179 31842432583.952953
0.154624 31454946639.175529
0.156069 31069449770.200211
0.157514 30686004914.046829
0.158960 30304672942.106068
0.160405 29925512670.025364
0.161850 29548580868.979973
0.163295 29173932278.279488
0.164740 28801619619.259888
0.166185 28431693610.411308
0.167630 28064202983.691341
0.169075 27699194501.974010
0.170520 27336712977.584648
0.171965 26976801291.870888
0.173410 26619500415.760578
0.174855 26264849431.257404
0.176301 25912885553.825668
0.177746 25563644155.616150
0.179191 25217158789.484978
0.180636 24873461213.758926
0.182081 24532581417.700146
0.183526 24194547647.624729
0.184971 23859386433.630005
0.186416 23527122616.886032
0.187861 23197779377.447681
0.189306 22871378262.544735
0.190751 22547939215.307858
0.192197 22227480603.889408
0.193642 21910019250.939159
0.195087 21595570463.395554
0.196532 21284148062.554260
0.197977 20975764414.376968
0.199422 20670430460.003918
0.200867 20368155746.435154
0.202312 20068948457.346134
0.203757 19772815444.004585
0.205202 19479762256.256416
0.206647 19189793173.549694
0.208092 18902911235.966522
0.209538 18619118275.233887
0.210983 18338414945.685604
0.212428 18060800755.148392
0.213873 17786274095.726261
0.215318 17514832274.458515
0.216763 17246471543.827526
0.218208 16981187132.093567
0.219653 16718973273.435080
0.221098 16459823237.873610
0.222543 16203729360.963808
0.223988 15950683073.229630
0.225434 15700674929.329206
0.226879 15453694636.931490
0.228324 15209731085.288809
0.229769 14968772373.490498
0.231214 14730805838.383577
0.232659 14495818082.147324
0.234104 14263794999.509491
0.235549 14034721804.592871
0.236994 13808583057.381458
0.238439 13585362689.796618
0.239884 13365044031.374220
0.241329 13147609834.534519
0.242775 12933042299.437401
0.244220 12721323098.416176
0.245665 12512433399.983980
0.247110 12306353892.407448
0.248555 12103064806.842886
0.250000 11902545940.031046
0.251445 11704776676.546967
0.252890 11509736010.602139
0.254335 11317402567.396729
0.255780 11127754624.020144
0.257225 10940770129.898823
0.258671 10756426726.790564
0.260116 10574701768.325256
0.261561 10395572339.092321
0.263006 10219015273.275612
0.264451 10045007172.836979
0.265896 9873524425.250101
0.267341 9704543220.786526
0.268786 9538039569.356337
0.270231 9373989316.906109
0.271676 9212368161.377220
0.273121 9053151668.227865
0.274566 8896315285.522421
0.276012 8741834358.592114
0.277457 8589684144.271132
0.278902 8439839824.712725
0.280347 8292276520.789825
0.281792 8146969305.085228
0.283237 8003893214.476270
0.284682 7863023262.319414
0.286127 7724334450.240053
0.287572 7587801779.533250
0.289017 7453400262.181051
0.290462 7321104931.492340
0.291908 7190890852.371131
0.293353 7062733131.219466
0.294798 6936606925.481082
0.296243 6812487452.832092
0.297688 6690350000.025094
0.299133 6570169931.393022
0.300578 6451922697.019287
0.302023 6335583840.580639
0.303468 6221129006.869324
0.304913 6108533949.001076
0.306358 5997774535.315521
0.307803 5888826755.975572
0.309249 5781666729.272393
